account_id,metric_time,metric_name_id,metric_value
2330,2025-10-20 15:39:49.543071,8,97.92
775,2025-11-04 15:39:49.543169,3,89.54
1708,2025-09-26 15:39:49.543268,6,25.36
4152,2025-09-22 15:39:49.543368,4,89.8
2467,2025-09-11 15:39:49.543467,8,63.96
4946,2025-12-06 15:39:49.543565,4,22.76
326,2025-09-20 15:39:49.543665,7,59.86
3223,2025-11-20 15:39:49.543764,9,40.32
106,2025-09-21 15:39:49.543863,9,67.54
4381,2025-09-21 15:39:49.543964,9,62.07
3194,2025-09-23 15:39:49.544063,4,35.83
2890,2025-10-15 15:39:49.544162,4,18.53
3120,2025-10-14 15:39:49.544262,1,98.28
2298,2025-10-21 15:39:49.544364,9,9.31
4592,2025-10-21 15:39:49.544468,6,21.02
4965,2025-10-30 15:39:49.544573,8,18.09
1450,2025-11-03 15:39:49.544673,6,58.64
904,2025-11-24 15:39:49.544772,4,52.56
4824,2025-12-05 15:39:49.544873,4,71.68
4423,2025-09-10 15:39:49.544973,4,74.34
3047,2025-09-15 15:39:49.545073,7,35.57
2077,2025-11-26 15:39:49.545172,10,54.27
2964,2025-11-23 15:39:49.545272,5,60.49
4991,2025-10-04 15:39:49.545372,4,35.96
2923,2025-09-15 15:39:49.545472,2,5.29
3900,2025-11-27 15:39:49.545570,2,76.07
2626,2025-11-03 15:39:49.545669,2,10.22
1590,2025-09-12 15:39:49.545768,7,21.03
4859,2025-09-18 15:39:49.545866,4,13.2
4259,2025-10-29 15:39:49.545963,9,23.85
2318,2025-10-31 15:39:49.546063,2,10.55
1257,2025-11-19 15:39:49.546162,6,68.6
1469,2025-12-03 15:39:49.546261,3,73.7
3773,2025-09-30 15:39:49.546360,7,80.98
4117,2025-10-01 15:39:49.546461,8,25.18
1731,2025-11-27 15:39:49.546559,6,30.25
3477,2025-10-30 15:39:49.546661,3,50.91
991,2025-11-28 15:39:49.546760,6,50.32
2666,2025-10-17 15:39:49.546859,2,26.95
2927,2025-11-12 15:39:49.546956,4,23.97
3247,2025-09-09 15:39:49.547054,3,63.53
1091,2025-12-01 15:39:49.547155,1,72.02
598,2025-09-19 15:39:49.547255,4,75.85
4494,2025-11-23 15:39:49.547358,5,0.92
4243,2025-09-08 15:39:49.547470,2,62.74
4943,2025-09-17 15:39:49.547570,1,67.87
2714,2025-11-01 15:39:49.547669,4,93.79
4079,2025-11-10 15:39:49.547770,9,60.97
1556,2025-09-10 15:39:49.547869,7,56.98
1460,2025-10-07 15:39:49.547968,8,54.63
2791,2025-09-15 15:39:49.548068,9,73.47
516,2025-09-14 15:39:49.548168,4,52.56
109,2025-10-14 15:39:49.548266,4,42.1
1693,2025-10-05 15:39:49.548366,1,16.07
3246,2025-11-16 15:39:49.548465,2,99.56
1622,2025-11-08 15:39:49.548564,5,12.21
3543,2025-10-19 15:39:49.548664,6,20.7
4170,2025-10-25 15:39:49.548763,3,5.94
4908,2025-09-25 15:39:49.548862,5,31.72
4498,2025-09-16 15:39:49.548961,8,29.99
4035,2025-12-07 15:39:49.549062,9,22.82
4589,2025-10-05 15:39:49.549159,1,38.04
610,2025-10-15 15:39:49.549259,9,42.85
3095,2025-10-13 15:39:49.549360,6,53.87
4436,2025-09-24 15:39:49.549465,5,27.03
1455,2025-10-18 15:39:49.549563,7,77.63
534,2025-11-13 15:39:49.549670,9,1.18
2626,2025-10-25 15:39:49.549775,5,50.1
3993,2025-11-29 15:39:49.549871,5,96.24
3412,2025-09-15 15:39:49.549970,2,60.37
2132,2025-11-29 15:39:49.550069,9,30.16
849,2025-10-30 15:39:49.550169,10,30.67
3426,2025-10-03 15:39:49.550273,10,29.84
1031,2025-10-19 15:39:49.550373,7,96.83
490,2025-10-26 15:39:49.550472,4,21.96
2475,2025-09-25 15:39:49.550570,4,3.44
2538,2025-09-11 15:39:49.550674,3,73.47
879,2025-10-09 15:39:49.550775,2,54.93
3188,2025-10-08 15:39:49.550874,5,3.24
2134,2025-10-17 15:39:49.550974,3,57.2
3980,2025-10-23 15:39:49.551072,5,44.7
1316,2025-11-11 15:39:49.551172,5,7.96
1109,2025-11-16 15:39:49.551272,4,65.32
2066,2025-11-21 15:39:49.551371,1,6.94
300,2025-12-01 15:39:49.551470,3,44.66
4227,2025-10-23 15:39:49.551568,1,75.38
3938,2025-11-12 15:39:49.551668,4,91.36
398,2025-11-17 15:39:49.551767,9,35.92
4839,2025-09-13 15:39:49.551867,1,29.65
1449,2025-09-24 15:39:49.551966,4,27.87
375,2025-10-25 15:39:49.552065,2,25.41
908,2025-09-10 15:39:49.552164,8,37.94
1126,2025-10-05 15:39:49.552264,10,59.81
579,2025-10-21 15:39:49.552364,9,58.41
735,2025-09-16 15:39:49.552464,2,29.64
4811,2025-09-28 15:39:49.552563,4,91.14
3370,2025-11-25 15:39:49.552663,6,80.02
1739,2025-10-20 15:39:49.552764,7,46.65
2621,2025-10-31 15:39:49.552866,4,63.75
25,2025-10-30 15:39:49.552969,10,12.23
1948,2025-11-16 15:39:49.553070,4,16.89
1026,2025-10-29 15:39:49.553171,2,33.09
1733,2025-10-25 15:39:49.553274,2,33.22
3169,2025-10-17 15:39:49.553378,2,2.95
2981,2025-10-13 15:39:49.553487,6,14.46
2709,2025-10-26 15:39:49.553588,3,53.94
1221,2025-10-22 15:39:49.553692,2,56.38
272,2025-09-21 15:39:49.553795,8,54.73
3963,2025-09-23 15:39:49.553903,3,95.8
2073,2025-09-13 15:39:49.554005,4,95.95
376,2025-09-14 15:39:49.554116,5,13.67
2139,2025-11-06 15:39:49.554220,6,10.06
154,2025-11-21 15:39:49.554320,7,53.19
2196,2025-09-23 15:39:49.554418,2,7.48
3295,2025-09-20 15:39:49.554519,6,53.34
4234,2025-09-13 15:39:49.554623,7,2.95
2073,2025-10-29 15:39:49.554728,10,62.88
310,2025-09-09 15:39:49.554832,2,1.84
1044,2025-10-15 15:39:49.554934,4,87.86
1313,2025-12-07 15:39:49.555034,1,96.39
56,2025-10-02 15:39:49.555133,2,76.94
1658,2025-09-26 15:39:49.555231,5,7.61
2937,2025-10-13 15:39:49.555331,10,52.17
2550,2025-11-19 15:39:49.555429,7,37.5
3491,2025-12-01 15:39:49.555530,1,45.46
4950,2025-10-13 15:39:49.555633,7,5.58
3667,2025-11-10 15:39:49.555733,3,10.51
1993,2025-09-14 15:39:49.555833,6,86.79
3260,2025-12-02 15:39:49.555932,4,17.97
1899,2025-12-02 15:39:49.556033,8,23.89
1309,2025-09-08 15:39:49.556132,7,83.07
578,2025-11-25 15:39:49.556231,2,33.89
411,2025-10-13 15:39:49.556331,10,82.45
4040,2025-10-18 15:39:49.556430,5,77.27
1007,2025-09-24 15:39:49.556530,2,8.07
4771,2025-10-10 15:39:49.556633,8,84.34
3196,2025-09-12 15:39:49.556735,2,69.11
281,2025-12-04 15:39:49.556841,4,97.08
4967,2025-11-14 15:39:49.556940,6,60.36
4525,2025-09-13 15:39:49.557041,10,69.68
1989,2025-10-29 15:39:49.557140,2,1.6
4503,2025-09-11 15:39:49.557239,7,28.41
2647,2025-11-02 15:39:49.557342,6,50.76
2951,2025-11-17 15:39:49.557443,5,83.33
2112,2025-12-07 15:39:49.557542,5,19.13
2054,2025-09-22 15:39:49.557641,7,96.45
4485,2025-11-12 15:39:49.557748,9,68.67
991,2025-12-01 15:39:49.557855,7,95.02
3066,2025-11-10 15:39:49.557958,6,99.73
689,2025-10-14 15:39:49.558063,1,33.35
1486,2025-09-23 15:39:49.558166,2,6.71
4546,2025-09-27 15:39:49.558270,9,92.83
1279,2025-10-14 15:39:49.558377,2,50.33
3012,2025-11-29 15:39:49.558477,1,10.74
3182,2025-11-29 15:39:49.558575,4,55.49
637,2025-11-14 15:39:49.558675,6,62.33
305,2025-09-20 15:39:49.558776,3,55.73
246,2025-11-19 15:39:49.558882,5,51.2
205,2025-12-03 15:39:49.558981,6,72.32
1108,2025-12-06 15:39:49.559082,6,62.22
4423,2025-11-10 15:39:49.559180,7,34.73
4911,2025-10-19 15:39:49.559282,8,96.21
3279,2025-10-25 15:39:49.559387,9,85.42
3945,2025-11-04 15:39:49.559490,5,10.88
2134,2025-11-15 15:39:49.559598,5,84.15
2414,2025-12-06 15:39:49.559697,9,74.31
2946,2025-11-12 15:39:49.559796,4,77.0
4987,2025-10-09 15:39:49.559896,3,23.58
2383,2025-09-19 15:39:49.559996,7,76.08
3033,2025-11-06 15:39:49.560095,2,6.43
2696,2025-10-08 15:39:49.560195,8,16.56
2909,2025-10-19 15:39:49.560295,1,48.85
2150,2025-09-13 15:39:49.560397,8,34.52
2858,2025-10-25 15:39:49.560497,3,79.88
3830,2025-09-13 15:39:49.560596,2,99.69
3413,2025-11-04 15:39:49.560696,7,72.44
2904,2025-10-03 15:39:49.560795,2,68.98
3235,2025-09-13 15:39:49.560895,10,34.89
3334,2025-09-24 15:39:49.560992,3,22.21
3308,2025-11-14 15:39:49.561093,2,36.62
2227,2025-10-04 15:39:49.561193,3,2.42
4285,2025-10-12 15:39:49.561293,6,91.01
3954,2025-11-08 15:39:49.561395,6,19.12
2401,2025-12-06 15:39:49.561500,1,11.58
2709,2025-11-01 15:39:49.561601,5,53.96
1991,2025-10-02 15:39:49.561699,6,99.14
2482,2025-09-13 15:39:49.561798,9,37.35
3288,2025-11-04 15:39:49.561897,4,42.9
3704,2025-11-27 15:39:49.561996,1,59.97
1479,2025-11-07 15:39:49.562097,1,78.69
1068,2025-11-23 15:39:49.562199,6,99.68
4069,2025-09-22 15:39:49.562301,4,64.89
3532,2025-11-22 15:39:49.562404,4,82.74
2252,2025-10-06 15:39:49.562505,3,70.5
4498,2025-09-16 15:39:49.562608,7,76.93
1461,2025-11-19 15:39:49.562710,2,31.07
1430,2025-11-18 15:39:49.562811,4,67.46
2859,2025-11-29 15:39:49.562913,9,7.56
3775,2025-09-10 15:39:49.563015,1,29.88
4497,2025-11-13 15:39:49.563117,2,93.55
3308,2025-11-25 15:39:49.563219,4,89.06
1058,2025-10-21 15:39:49.563321,9,20.55
486,2025-10-30 15:39:49.563421,5,47.27
2097,2025-10-13 15:39:49.563524,4,57.67
849,2025-10-01 15:39:49.563628,2,68.27
4268,2025-10-28 15:39:49.563737,9,47.92
2405,2025-09-09 15:39:49.563838,9,14.89
809,2025-11-01 15:39:49.563940,5,47.27
1480,2025-09-25 15:39:49.564041,8,20.31
4234,2025-09-24 15:39:49.564146,5,1.32
579,2025-11-21 15:39:49.564253,8,71.69
1315,2025-10-12 15:39:49.564355,2,13.24
3313,2025-11-23 15:39:49.564457,7,43.69
4230,2025-11-05 15:39:49.564559,8,25.26
2339,2025-10-08 15:39:49.564662,8,49.74
2247,2025-09-17 15:39:49.564761,4,56.79
4864,2025-12-05 15:39:49.564863,5,48.41
4787,2025-10-06 15:39:49.564965,3,25.06
1638,2025-11-07 15:39:49.565069,7,35.57
1827,2025-09-08 15:39:49.565170,5,12.32
780,2025-12-03 15:39:49.565271,6,20.23
4897,2025-11-13 15:39:49.565373,2,46.93
2523,2025-09-15 15:39:49.565476,2,69.61
4281,2025-11-24 15:39:49.565576,6,55.39
1655,2025-10-09 15:39:49.565679,6,48.1
625,2025-10-03 15:39:49.565781,8,3.64
3384,2025-10-03 15:39:49.565882,2,95.74
3879,2025-09-15 15:39:49.565984,10,49.61
4175,2025-11-06 15:39:49.566084,10,0.27
1701,2025-11-09 15:39:49.566185,5,60.61
1548,2025-10-15 15:39:49.566287,6,70.0
2177,2025-10-08 15:39:49.566388,4,28.19
3104,2025-10-11 15:39:49.566489,6,8.59
3479,2025-09-23 15:39:49.566593,1,74.16
3493,2025-09-21 15:39:49.566695,9,23.74
363,2025-11-12 15:39:49.566797,2,5.81
3585,2025-10-22 15:39:49.566899,1,45.79
4528,2025-11-02 15:39:49.567000,7,92.15
805,2025-10-02 15:39:49.567103,10,87.81
4786,2025-09-16 15:39:49.567206,1,61.08
250,2025-09-30 15:39:49.567315,9,83.62
376,2025-10-30 15:39:49.567422,1,66.97
4313,2025-11-06 15:39:49.567525,5,92.01
4535,2025-09-14 15:39:49.567630,6,86.14
805,2025-10-29 15:39:49.567732,6,16.08
3124,2025-11-06 15:39:49.567836,8,98.17
3372,2025-09-27 15:39:49.567939,3,89.68
4545,2025-10-15 15:39:49.568043,3,53.53
2548,2025-11-22 15:39:49.568153,1,38.55
4090,2025-10-08 15:39:49.568255,7,16.02
2268,2025-10-19 15:39:49.568358,9,18.24
2782,2025-09-27 15:39:49.568460,3,71.05
3880,2025-12-01 15:39:49.568567,9,5.11
4592,2025-11-23 15:39:49.568671,6,15.08
4684,2025-10-24 15:39:49.568776,3,87.67
2981,2025-11-19 15:39:49.568879,7,10.39
407,2025-12-03 15:39:49.568981,7,35.68
1551,2025-09-24 15:39:49.569083,7,39.59
702,2025-12-05 15:39:49.569185,2,80.65
2817,2025-10-13 15:39:49.569293,3,1.18
2999,2025-11-26 15:39:49.569395,9,48.79
3017,2025-10-19 15:39:49.569502,4,6.9
2093,2025-09-11 15:39:49.569609,9,18.35
3648,2025-11-07 15:39:49.569712,3,65.7
3797,2025-10-21 15:39:49.569814,8,58.84
4439,2025-11-11 15:39:49.569917,9,32.39
2166,2025-09-18 15:39:49.570020,4,50.23
4155,2025-10-27 15:39:49.570123,7,63.74
773,2025-11-06 15:39:49.570226,3,79.16
511,2025-11-07 15:39:49.570328,9,24.49
4259,2025-10-17 15:39:49.570430,10,91.22
1134,2025-09-21 15:39:49.570532,6,38.15
1106,2025-11-18 15:39:49.570634,3,39.42
617,2025-11-27 15:39:49.570737,4,66.71
320,2025-10-19 15:39:49.570834,1,87.63
3201,2025-12-04 15:39:49.570929,10,45.41
4579,2025-12-07 15:39:49.571025,10,4.29
2394,2025-11-04 15:39:49.571123,8,8.45
1558,2025-11-26 15:39:49.571225,6,19.32
1058,2025-10-31 15:39:49.571326,1,13.14
1966,2025-10-16 15:39:49.571425,6,28.85
1020,2025-10-24 15:39:49.571525,2,28.86
4848,2025-09-13 15:39:49.571625,4,71.96
493,2025-11-22 15:39:49.571723,6,88.78
300,2025-09-25 15:39:49.571823,6,23.01
4889,2025-11-27 15:39:49.571923,8,10.48
3081,2025-10-28 15:39:49.572023,6,65.1
4613,2025-11-03 15:39:49.572122,3,30.18
4581,2025-09-12 15:39:49.572222,10,15.06
393,2025-09-25 15:39:49.572320,9,41.56
3415,2025-11-22 15:39:49.572419,7,55.44
2681,2025-10-21 15:39:49.572517,1,12.49
3636,2025-11-05 15:39:49.572619,1,4.92
1370,2025-09-09 15:39:49.572717,9,87.27
3930,2025-11-16 15:39:49.572816,7,53.22
1010,2025-09-12 15:39:49.572914,1,71.31
1158,2025-10-28 15:39:49.573011,4,68.17
320,2025-12-04 15:39:49.573109,8,84.59
4206,2025-10-13 15:39:49.573209,1,2.17
2012,2025-11-10 15:39:49.573308,3,52.05
3249,2025-09-08 15:39:49.573406,6,88.63
452,2025-11-26 15:39:49.573505,1,37.79
3496,2025-09-16 15:39:49.573605,8,35.61
2880,2025-09-22 15:39:49.573704,8,28.44
1722,2025-09-23 15:39:49.573804,9,57.25
4678,2025-11-26 15:39:49.573902,8,75.48
2312,2025-10-11 15:39:49.573999,1,58.54
1730,2025-11-30 15:39:49.574097,8,29.24
3220,2025-09-19 15:39:49.574197,4,41.01
2246,2025-11-30 15:39:49.574296,4,40.08
2040,2025-10-05 15:39:49.574397,2,19.36
4981,2025-11-05 15:39:49.574494,10,14.95
884,2025-12-07 15:39:49.574594,4,13.29
1416,2025-10-17 15:39:49.574692,5,28.67
475,2025-10-18 15:39:49.574791,8,37.64
3621,2025-11-26 15:39:49.574891,2,30.8
4795,2025-10-28 15:39:49.574988,9,58.99
2745,2025-09-27 15:39:49.575086,8,30.81
2212,2025-12-02 15:39:49.575186,1,85.27
1806,2025-11-17 15:39:49.575285,1,89.47
4290,2025-09-25 15:39:49.575386,2,7.91
3893,2025-11-17 15:39:49.575487,6,66.4
1461,2025-11-05 15:39:49.575589,10,39.15
3062,2025-11-14 15:39:49.575691,4,8.11
2002,2025-11-22 15:39:49.575791,4,59.45
4389,2025-11-10 15:39:49.575892,10,91.01
3461,2025-09-18 15:39:49.575992,10,13.55
1319,2025-12-07 15:39:49.576094,8,89.52
2357,2025-11-14 15:39:49.576198,8,50.46
1058,2025-09-21 15:39:49.576299,10,90.72
3777,2025-10-09 15:39:49.576401,9,86.43
1882,2025-10-26 15:39:49.576503,5,71.43
2476,2025-10-16 15:39:49.576605,10,5.82
2461,2025-11-09 15:39:49.576706,10,53.91
867,2025-09-17 15:39:49.576808,2,34.72
4824,2025-10-17 15:39:49.576909,4,92.66
2837,2025-10-08 15:39:49.577011,9,59.24
2977,2025-12-07 15:39:49.577114,6,9.07
1693,2025-09-28 15:39:49.577216,6,11.87
1619,2025-11-25 15:39:49.577319,1,74.41
1763,2025-10-26 15:39:49.577426,4,43.79
480,2025-10-30 15:39:49.577529,4,93.28
2640,2025-12-07 15:39:49.577630,2,47.93
4843,2025-11-05 15:39:49.577732,1,68.94
629,2025-09-29 15:39:49.577834,5,93.75
1796,2025-10-10 15:39:49.577935,9,28.98
576,2025-10-03 15:39:49.578036,5,38.82
3467,2025-09-30 15:39:49.578136,3,46.74
2144,2025-10-18 15:39:49.578237,2,2.82
3583,2025-09-27 15:39:49.578340,1,46.2
858,2025-09-21 15:39:49.578443,7,57.49
3590,2025-11-15 15:39:49.578544,7,63.33
157,2025-10-22 15:39:49.578646,5,59.59
2677,2025-10-02 15:39:49.578749,10,73.03
4048,2025-11-25 15:39:49.578850,8,69.36
2298,2025-09-11 15:39:49.578953,10,56.24
618,2025-10-04 15:39:49.579054,5,9.7
2009,2025-10-02 15:39:49.579155,2,76.39
3837,2025-09-13 15:39:49.579258,9,76.69
3540,2025-10-20 15:39:49.579360,9,72.93
543,2025-09-12 15:39:49.579463,6,36.82
4461,2025-09-13 15:39:49.579567,7,24.85
617,2025-09-13 15:39:49.579669,7,84.74
1511,2025-11-16 15:39:49.579771,3,83.01
3187,2025-10-15 15:39:49.579872,5,68.75
83,2025-09-11 15:39:49.579975,10,20.72
4051,2025-09-26 15:39:49.580077,10,28.05
963,2025-10-20 15:39:49.580177,6,97.17
1925,2025-11-16 15:39:49.580280,4,16.09
1772,2025-11-10 15:39:49.580381,5,44.49
3973,2025-09-09 15:39:49.580484,9,77.22
1789,2025-11-02 15:39:49.580585,2,75.34
4258,2025-11-02 15:39:49.580686,8,71.43
2310,2025-09-22 15:39:49.580789,7,42.37
4608,2025-12-03 15:39:49.580892,10,35.96
3267,2025-10-29 15:39:49.580995,7,85.46
2160,2025-12-06 15:39:49.581096,5,50.91
2824,2025-09-21 15:39:49.581198,6,75.88
2619,2025-11-15 15:39:49.581300,2,19.79
2042,2025-10-26 15:39:49.581402,1,93.88
2276,2025-09-27 15:39:49.581504,1,82.53
1142,2025-10-27 15:39:49.581606,1,9.58
4008,2025-12-01 15:39:49.581707,6,41.31
1344,2025-11-22 15:39:49.581809,4,34.22
4518,2025-09-17 15:39:49.581910,6,79.28
4232,2025-11-04 15:39:49.582012,3,59.5
1948,2025-09-27 15:39:49.582115,9,75.86
4627,2025-09-14 15:39:49.582216,5,11.06
3204,2025-10-05 15:39:49.582320,7,26.15
3020,2025-11-07 15:39:49.582421,9,88.6
246,2025-10-22 15:39:49.582523,4,98.06
2137,2025-10-25 15:39:49.582625,6,20.81
3909,2025-10-20 15:39:49.582726,10,4.77
1852,2025-11-06 15:39:49.582830,1,4.57
557,2025-10-04 15:39:49.582928,10,52.98
246,2025-11-21 15:39:49.583030,7,7.62
1933,2025-11-08 15:39:49.583131,3,19.38
2831,2025-11-24 15:39:49.583232,7,35.95
4965,2025-11-27 15:39:49.583333,4,36.27
3431,2025-12-03 15:39:49.583434,10,91.86
2458,2025-09-17 15:39:49.583536,4,20.87
1796,2025-11-10 15:39:49.583637,3,5.02
2899,2025-09-26 15:39:49.583738,1,95.58
371,2025-09-17 15:39:49.583839,2,42.93
3576,2025-11-24 15:39:49.583941,6,37.62
4736,2025-09-22 15:39:49.584042,3,72.42
670,2025-09-25 15:39:49.584146,8,63.55
587,2025-10-01 15:39:49.584247,2,71.87
4521,2025-12-04 15:39:49.584349,1,42.96
2188,2025-10-29 15:39:49.584450,6,60.27
364,2025-09-27 15:39:49.584552,1,62.09
4518,2025-09-16 15:39:49.584651,2,26.96
1527,2025-10-20 15:39:49.584754,6,45.69
3768,2025-10-03 15:39:49.584856,4,26.63
3289,2025-11-16 15:39:49.584957,9,13.39
3467,2025-11-05 15:39:49.585060,8,36.76
4105,2025-10-13 15:39:49.585161,2,53.05
3002,2025-12-03 15:39:49.585263,2,79.58
4854,2025-10-11 15:39:49.585366,10,68.67
4862,2025-11-19 15:39:49.585468,2,66.66
1099,2025-11-02 15:39:49.585571,3,84.77
1144,2025-11-14 15:39:49.585673,7,91.12
486,2025-10-11 15:39:49.585774,5,26.88
3373,2025-12-06 15:39:49.585873,3,12.15
3105,2025-11-14 15:39:49.585975,6,38.84
4762,2025-12-07 15:39:49.586081,7,68.65
314,2025-11-02 15:39:49.586183,3,88.43
505,2025-10-08 15:39:49.586284,3,39.94
1895,2025-10-27 15:39:49.586385,9,80.48
1016,2025-11-03 15:39:49.586487,7,61.09
3361,2025-12-01 15:39:49.586589,2,72.73
2876,2025-12-05 15:39:49.586691,10,11.86
3011,2025-11-22 15:39:49.586793,7,29.72
2093,2025-11-22 15:39:49.586895,6,76.33
3185,2025-10-06 15:39:49.586998,7,69.49
2900,2025-09-16 15:39:49.587099,10,6.76
3007,2025-09-23 15:39:49.587199,8,82.0
912,2025-12-04 15:39:49.587301,7,80.76
1937,2025-12-03 15:39:49.587406,5,42.63
602,2025-11-29 15:39:49.587507,8,48.98
4778,2025-11-18 15:39:49.587609,4,95.33
3541,2025-11-21 15:39:49.587711,8,93.92
4332,2025-12-07 15:39:49.587813,5,23.11
3750,2025-10-26 15:39:49.587918,8,71.86
1401,2025-10-12 15:39:49.588020,8,3.44
3390,2025-11-25 15:39:49.588123,5,92.13
3169,2025-09-17 15:39:49.588225,7,96.65
1652,2025-09-25 15:39:49.588327,8,99.56
183,2025-11-01 15:39:49.588430,5,80.99
1754,2025-09-26 15:39:49.588531,6,10.71
1693,2025-11-24 15:39:49.588634,9,9.95
2999,2025-10-10 15:39:49.588735,10,78.54
2609,2025-09-09 15:39:49.588836,9,42.66
4617,2025-10-25 15:39:49.588937,5,85.45
278,2025-10-07 15:39:49.589039,10,23.21
3700,2025-11-18 15:39:49.589143,10,3.03
3202,2025-10-06 15:39:49.589245,6,69.7
221,2025-11-20 15:39:49.589345,10,95.3
3786,2025-10-04 15:39:49.589446,7,1.35
4840,2025-09-11 15:39:49.589547,9,19.43
4498,2025-10-29 15:39:49.589649,9,27.85
58,2025-12-06 15:39:49.589752,1,99.87
499,2025-12-03 15:39:49.589854,2,84.87
1514,2025-11-09 15:39:49.589955,8,52.4
1617,2025-10-18 15:39:49.590058,4,44.55
1139,2025-11-06 15:39:49.590160,4,82.8
2042,2025-11-27 15:39:49.590262,2,82.67
1071,2025-12-05 15:39:49.590364,7,9.74
2043,2025-10-28 15:39:49.590468,3,97.34
4046,2025-09-21 15:39:49.590570,7,26.86
2823,2025-10-19 15:39:49.590672,1,64.62
1893,2025-11-13 15:39:49.590773,3,12.27
2476,2025-09-09 15:39:49.590875,1,85.02
2823,2025-11-30 15:39:49.590975,4,0.01
3306,2025-11-25 15:39:49.591078,3,76.49
4836,2025-09-28 15:39:49.591179,3,98.49
199,2025-11-18 15:39:49.591285,3,29.11
4528,2025-10-02 15:39:49.591386,4,7.22
4051,2025-10-15 15:39:49.591487,7,24.22
3293,2025-11-30 15:39:49.591591,9,25.12
1455,2025-11-07 15:39:49.591692,8,97.89
4262,2025-11-08 15:39:49.591795,9,52.06
2215,2025-09-29 15:39:49.591901,6,17.94
265,2025-10-02 15:39:49.592004,7,34.05
4414,2025-09-25 15:39:49.592107,4,32.75
3753,2025-09-22 15:39:49.592209,8,46.88
4050,2025-10-13 15:39:49.592312,4,33.97
2209,2025-09-11 15:39:49.592415,1,88.6
649,2025-09-16 15:39:49.592517,10,37.43
407,2025-11-14 15:39:49.592618,2,99.71
4138,2025-10-18 15:39:49.592732,8,79.22
287,2025-10-13 15:39:49.592834,2,5.19
3570,2025-10-06 15:39:49.592938,7,72.53
2787,2025-10-24 15:39:49.593064,3,49.96
3080,2025-09-27 15:39:49.593170,8,62.72
3062,2025-10-23 15:39:49.593279,6,42.82
3329,2025-09-12 15:39:49.593394,4,44.55
4361,2025-11-29 15:39:49.593511,3,36.13
253,2025-10-12 15:39:49.593618,8,12.46
2386,2025-11-24 15:39:49.593722,5,7.53
2941,2025-09-29 15:39:49.593828,2,83.0
617,2025-09-17 15:39:49.593932,3,95.54
1267,2025-09-08 15:39:49.594036,1,97.55
4954,2025-10-05 15:39:49.594139,3,15.78
562,2025-11-24 15:39:49.594243,8,16.57
4556,2025-10-15 15:39:49.594344,9,10.42
3385,2025-10-26 15:39:49.594449,2,79.4
1279,2025-10-17 15:39:49.594551,9,56.61
2735,2025-10-18 15:39:49.594654,2,61.37
4180,2025-10-18 15:39:49.594755,2,27.25
883,2025-12-04 15:39:49.594855,2,42.42
4627,2025-09-14 15:39:49.594958,5,54.04
452,2025-10-23 15:39:49.595060,5,75.56
2730,2025-09-18 15:39:49.595163,4,53.69
1111,2025-10-26 15:39:49.595265,10,77.15
4551,2025-09-14 15:39:49.595368,9,84.28
629,2025-10-13 15:39:49.595470,3,0.95
2073,2025-09-25 15:39:49.595573,2,82.44
4436,2025-11-01 15:39:49.595676,10,97.48
2181,2025-11-04 15:39:49.595779,1,0.57
3412,2025-11-02 15:39:49.595882,5,93.0
4975,2025-10-09 15:39:49.595982,1,26.49
2376,2025-09-21 15:39:49.596085,7,73.93
3127,2025-10-10 15:39:49.596188,9,90.8
2624,2025-09-09 15:39:49.596289,9,61.04
1048,2025-10-13 15:39:49.596390,7,63.56
4648,2025-12-06 15:39:49.596494,3,44.08
1028,2025-11-08 15:39:49.596597,5,97.61
4160,2025-12-04 15:39:49.596699,5,62.76
1137,2025-12-06 15:39:49.596801,1,3.64
4569,2025-10-15 15:39:49.596904,5,27.52
4506,2025-11-14 15:39:49.597008,4,51.38
2045,2025-09-27 15:39:49.597109,9,44.96
1139,2025-09-19 15:39:49.597214,6,18.37
1617,2025-11-30 15:39:49.597315,8,37.08
4063,2025-10-16 15:39:49.597424,3,95.88
1005,2025-09-14 15:39:49.597525,4,92.89
1522,2025-10-07 15:39:49.597628,1,7.15
1829,2025-11-24 15:39:49.597729,1,20.19
4227,2025-09-14 15:39:49.597831,2,25.4
3927,2025-10-16 15:39:49.597933,7,52.4
2159,2025-10-28 15:39:49.598034,3,53.74
4510,2025-09-17 15:39:49.598135,10,38.57
4058,2025-09-18 15:39:49.598238,5,5.39
958,2025-09-18 15:39:49.598339,6,18.47
2233,2025-12-03 15:39:49.598443,10,18.97
1705,2025-09-17 15:39:49.598545,3,23.21
4639,2025-09-14 15:39:49.598648,5,36.74
3220,2025-11-19 15:39:49.598750,10,7.14
64,2025-10-17 15:39:49.598852,2,61.82
3275,2025-11-17 15:39:49.598953,9,41.03
3497,2025-10-29 15:39:49.599054,3,86.68
2369,2025-11-03 15:39:49.599156,4,60.32
857,2025-09-25 15:39:49.599257,4,42.88
4292,2025-11-17 15:39:49.599359,1,27.58
2401,2025-11-22 15:39:49.599460,1,41.81
4524,2025-10-25 15:39:49.599562,6,84.83
766,2025-10-16 15:39:49.599664,9,2.67
2476,2025-09-20 15:39:49.599766,9,6.72
4436,2025-09-14 15:39:49.599868,6,8.34
1245,2025-11-03 15:39:49.599969,1,23.34
3717,2025-11-12 15:39:49.600070,5,9.87
4407,2025-11-16 15:39:49.600172,10,33.33
